,Unnamed: 0,Unnamed: 0.1,x,y,z
2.08,7.155539314428207,7.155539314428207,1.4391212659995103,-5.32773533571465,-0.02365003705692851
2.16,7.323749984284852,7.323749984284852,1.5191102128843506,-5.326405857245257,-0.023679418235084307
2.24,7.491960654141495,7.491960654141495,1.5990991597691908,-5.325076378775863,-0.02370879941324009
2.3200000000000003,7.6601713239981395,7.6601713239981395,1.679088106654031,-5.323746900306469,-0.02373818059139588
2.4,7.828381993854783,7.828381993854783,1.759077053538871,-5.322417421837076,-0.023767561769551675
2.48,7.996592663711427,7.996592663711427,1.8390660004237112,-5.321087943367682,-0.023796942947707466
2.481620508992195,8.0,8.0,1.84068628552,-5.32106101297,-0.0237975381035
2.56,8.168167523227616,8.168167523227616,1.9185667691140769,-5.329862852017363,-0.024506421154267412
2.64,8.339811937923669,8.339811937923669,1.9980574446392048,-5.338846670548653,-0.025229960479825737
2.72,8.511456352619721,8.511456352619721,2.077548120164333,-5.347830489079944,-0.02595349980538407
2.8000000000000003,8.683100767315775,8.683100767315775,2.1570387956894614,-5.356814307611234,-0.026677039130942402
2.8800000000000003,8.854745182011827,8.854745182011827,2.2365294712145896,-5.365798126142526,-0.02740057845650074
2.947700341194505,9.0,9.0,2.3037987944,-5.3734007208899985,-0.028012876696599995
2.96,9.08129058369889,9.08129058369889,2.3055086667651943,-5.3612235686401775,-0.02828656687000036
3.04,9.610024494025387,9.610024494025387,2.3166300963413065,-5.282020381349286,-0.030066714939005895
3.09900518175334,10.0,10.0,2.32483287101,-5.22360290058,-0.0313796894435
3.12,10.046859002219628,10.046859002219628,2.3256793562409532,-5.202626595929976,-0.031133723605540356
3.2,10.225413545227719,10.225413545227719,2.3289048577756972,-5.122697141324248,-0.0301964796244022
3.2800000000000002,10.403968088235809,10.403968088235809,2.3321303593104408,-5.04276768671852,-0.02925923564326404
3.3600000000000003,10.582522631243897,10.582522631243897,2.3353558608451848,-4.962838232112791,-0.02832199166212588
3.44,10.761077174251986,10.761077174251986,2.3385813623799283,-4.882908777507063,-0.02738474768098773
3.52,10.939631717260076,10.939631717260076,2.3418068639146723,-4.802979322901335,-0.02644750369984957
3.547047548260786,11.0,11.0,2.34289738777,-4.77595562564,-0.0261306268022
3.6,11.12850691562699,11.12850691562699,2.340052244158126,-4.723088313984322,-0.025174247524399156
3.68,11.322653794808147,11.322653794808147,2.335753831497825,-4.643216942715554,-0.023729359899537627
3.7600000000000002,11.516800673989302,11.516800673989302,2.331455418837522,-4.563345571446787,-0.022284472274676094
3.8400000000000003,11.71094755317046,11.71094755317046,2.32715700617722,-4.483474200178019,-0.020839584649814565
3.92,11.905094432351614,11.905094432351614,2.322858593516918,-4.403602828909253,-0.01939469702495304
3.959106708507977,12.0,12.0,2.32075738388,-4.3645589984800015,-0.0186883870353
4.0,12.703677799104543,12.703677799104543,2.2935979606540293,-4.338119991929516,-0.003338926077092497
4.017220367264955,13.0,13.0,2.28216099323,-4.3269863955300005,0.00312480783562
